"Estado","Variável","Mês","Valor","Região","População"
"Distrito Federal","Pessoa Desaparecida",2023-02-01,203,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-03-01,237,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-04-01,232,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-05-01,205,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-06-01,228,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-07-01,243,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-08-01,243,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-09-01,230,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-10-01,284,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-11-01,240,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2023-12-01,255,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2024-01-01,196,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2024-02-01,176,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Desaparecida",2024-03-01,196,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-01-01,220,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-02-01,221,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-03-01,238,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-04-01,308,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-05-01,245,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-06-01,224,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-07-01,185,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-08-01,220,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-09-01,268,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-10-01,263,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-11-01,221,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2019-12-01,203,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-01-01,226,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-02-01,205,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-03-01,191,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-04-01,113,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-05-01,118,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-06-01,137,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-07-01,141,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-08-01,155,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-09-01,146,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-10-01,131,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-11-01,120,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2020-12-01,127,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-01-01,181,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-02-01,120,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-03-01,158,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-04-01,123,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-05-01,137,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-06-01,141,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-07-01,128,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-08-01,117,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-09-01,125,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-10-01,152,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-11-01,151,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2021-12-01,189,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-01-01,127,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-02-01,136,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-03-01,178,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-04-01,129,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-05-01,128,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-06-01,113,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-07-01,130,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-08-01,147,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-09-01,119,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-10-01,101,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-11-01,110,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2022-12-01,123,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-01-01,141,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-02-01,144,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-03-01,163,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-04-01,147,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-05-01,127,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-06-01,131,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-07-01,118,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-08-01,148,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-09-01,156,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-10-01,140,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-11-01,132,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2023-12-01,140,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2024-01-01,123,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2024-02-01,152,"Centro-Oeste",2817381
"Distrito Federal","Pessoa Localizada",2024-03-01,166,"Centro-Oeste",2817381
"Espírito Santo","Pessoa Desaparecida",2019-01-01,151,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-02-01,149,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-03-01,175,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-04-01,149,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-05-01,159,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-06-01,142,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-07-01,133,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-08-01,168,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-09-01,196,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-10-01,177,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-11-01,178,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2019-12-01,207,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-01-01,223,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-02-01,237,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-03-01,162,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-04-01,93,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-05-01,78,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-06-01,80,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-07-01,101,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-08-01,118,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-09-01,179,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-10-01,171,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-11-01,175,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2020-12-01,187,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-01-01,172,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-02-01,156,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-03-01,147,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-04-01,157,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-05-01,169,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-06-01,178,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-07-01,154,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-08-01,190,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-09-01,183,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-10-01,184,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-11-01,163,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2021-12-01,228,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-01-01,178,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-02-01,185,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-03-01,216,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-04-01,188,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-05-01,185,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-06-01,195,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-07-01,141,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-08-01,208,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-09-01,199,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-10-01,221,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-11-01,211,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2022-12-01,204,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-01-01,220,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-02-01,188,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-03-01,224,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-04-01,175,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-05-01,193,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-06-01,206,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-07-01,196,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-08-01,201,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-09-01,229,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-10-01,215,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-11-01,193,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2023-12-01,186,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2024-01-01,209,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2024-02-01,190,"Sudeste",3833712
"Espírito Santo","Pessoa Desaparecida",2024-03-01,219,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-01-01,0,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-02-01,0,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-03-01,0,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-04-01,0,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-05-01,0,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-06-01,0,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-07-01,1,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-08-01,3,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-09-01,1,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-10-01,1,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-11-01,7,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2019-12-01,19,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-01-01,16,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-02-01,34,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-03-01,39,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-04-01,18,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-05-01,22,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-06-01,17,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-07-01,20,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-08-01,33,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-09-01,29,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-10-01,29,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-11-01,22,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2020-12-01,32,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-01-01,43,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-02-01,28,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-03-01,29,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-04-01,19,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-05-01,30,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-06-01,23,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-07-01,24,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-08-01,35,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-09-01,42,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-10-01,23,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-11-01,32,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2021-12-01,54,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-01-01,39,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-02-01,36,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-03-01,38,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-04-01,45,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-05-01,42,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-06-01,31,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-07-01,23,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-08-01,45,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-09-01,33,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-10-01,34,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-11-01,27,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2022-12-01,33,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-01-01,31,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-02-01,33,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-03-01,42,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-04-01,33,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-05-01,28,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-06-01,27,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-07-01,28,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-08-01,37,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-09-01,35,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-10-01,29,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-11-01,36,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2023-12-01,16,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2024-01-01,25,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2024-02-01,16,"Sudeste",3833712
"Espírito Santo","Pessoa Localizada",2024-03-01,30,"Sudeste",3833712
"Goiás","Pessoa Desaparecida",2019-01-01,264,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-02-01,234,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-03-01,290,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-04-01,268,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-05-01,262,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-06-01,239,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-07-01,261,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-08-01,263,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-09-01,302,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-10-01,258,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-11-01,268,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2019-12-01,285,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-01-01,285,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-02-01,286,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-03-01,212,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-04-01,152,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-05-01,168,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-06-01,175,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-07-01,158,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-08-01,203,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-09-01,235,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-10-01,226,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-11-01,248,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2020-12-01,209,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-01-01,258,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-02-01,248,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-03-01,252,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-04-01,212,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-05-01,246,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-06-01,215,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-07-01,206,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-08-01,234,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-09-01,254,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-10-01,281,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-11-01,239,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2021-12-01,276,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-01-01,266,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-02-01,251,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-03-01,275,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-04-01,284,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-05-01,273,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-06-01,288,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-07-01,267,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-08-01,278,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-09-01,333,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-10-01,282,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-11-01,278,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2022-12-01,259,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-01-01,287,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-02-01,272,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-03-01,288,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-04-01,239,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-05-01,276,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-06-01,295,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-07-01,295,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-08-01,264,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-09-01,266,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-10-01,315,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-11-01,299,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2023-12-01,342,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2024-01-01,251,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2024-02-01,255,"Centro-Oeste",7056495
"Goiás","Pessoa Desaparecida",2024-03-01,302,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-01-01,93,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-02-01,91,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-03-01,84,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-04-01,104,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-05-01,102,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-06-01,72,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-07-01,80,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-08-01,86,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-09-01,107,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-10-01,62,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-11-01,89,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2019-12-01,90,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-01-01,94,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-02-01,93,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-03-01,61,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-04-01,37,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-05-01,47,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-06-01,47,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-07-01,42,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-08-01,43,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-09-01,75,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-10-01,68,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-11-01,96,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2020-12-01,66,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-01-01,78,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-02-01,81,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-03-01,65,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-04-01,61,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-05-01,78,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-06-01,71,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-07-01,60,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-08-01,58,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-09-01,103,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-10-01,102,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-11-01,83,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2021-12-01,88,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-01-01,83,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-02-01,83,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-03-01,89,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-04-01,130,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-05-01,109,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-06-01,109,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-07-01,103,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-08-01,108,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-09-01,136,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-10-01,135,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-11-01,123,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2022-12-01,113,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-01-01,134,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-02-01,118,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-03-01,128,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-04-01,113,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-05-01,119,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-06-01,126,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-07-01,136,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-08-01,116,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-09-01,118,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-10-01,122,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-11-01,151,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2023-12-01,154,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2024-01-01,95,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2024-02-01,112,"Centro-Oeste",7056495
"Goiás","Pessoa Localizada",2024-03-01,144,"Centro-Oeste",7056495
"Maranhão","Pessoa Desaparecida",2019-01-01,67,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-02-01,62,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-03-01,86,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-04-01,60,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-05-01,77,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-06-01,54,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-07-01,81,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-08-01,49,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-09-01,83,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-10-01,72,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-11-01,49,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2019-12-01,59,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2020-01-01,61,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2020-02-01,73,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2020-03-01,64,"Nordeste",6776699
"Maranhão","Pessoa Desaparecida",2020-04-01,40,"Nordeste",6776699
