"Estado","Variável","Mês","Valor","Região"
"Distrito Federal","Arma de Fogo Apreendida",2019-08-01,130,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2019-09-01,97,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2019-10-01,118,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2019-11-01,174,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2019-12-01,156,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-01-01,156,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-02-01,150,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-03-01,170,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-04-01,157,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-05-01,204,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-06-01,141,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-07-01,188,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-08-01,159,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-09-01,135,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-10-01,140,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-11-01,136,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2020-12-01,128,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-01-01,176,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-02-01,122,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-03-01,113,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-04-01,123,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-05-01,153,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-06-01,152,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-07-01,138,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-08-01,140,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-09-01,116,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-10-01,136,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-11-01,121,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2021-12-01,159,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-01-01,172,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-02-01,163,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-03-01,196,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-04-01,154,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-05-01,169,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-06-01,168,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-07-01,240,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-08-01,191,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-09-01,161,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-10-01,197,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-11-01,191,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2022-12-01,215,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-01-01,164,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-02-01,199,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-03-01,180,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-04-01,163,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-05-01,151,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-06-01,128,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-07-01,163,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-08-01,134,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-09-01,137,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-10-01,159,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-11-01,147,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2023-12-01,123,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2024-01-01,132,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2024-02-01,170,"Centro-Oeste"
"Distrito Federal","Arma de Fogo Apreendida",2024-03-01,162,"Centro-Oeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-01-01,332,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-02-01,287,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-03-01,348,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-04-01,322,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-05-01,335,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-06-01,362,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-07-01,327,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-08-01,354,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-09-01,355,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-10-01,306,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-11-01,293,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2019-12-01,270,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-01-01,290,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-02-01,267,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-03-01,339,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-04-01,335,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-05-01,349,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-06-01,410,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-07-01,441,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-08-01,350,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-09-01,341,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-10-01,342,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-11-01,306,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2020-12-01,377,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-01-01,406,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-02-01,337,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-03-01,384,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-04-01,385,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-05-01,380,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-06-01,413,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-07-01,317,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-08-01,337,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-09-01,396,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-10-01,371,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-11-01,305,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2021-12-01,280,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-01-01,333,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-02-01,363,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-03-01,353,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-04-01,352,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-05-01,335,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-06-01,313,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-07-01,329,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-08-01,426,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-09-01,353,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-10-01,348,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-11-01,273,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2022-12-01,344,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-01-01,304,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-02-01,352,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-03-01,334,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-04-01,334,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-05-01,326,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-06-01,316,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-07-01,352,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-08-01,329,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-09-01,329,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-10-01,322,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-11-01,357,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2023-12-01,350,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2024-01-01,325,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2024-02-01,314,"Sudeste"
"Espírito Santo","Arma de Fogo Apreendida",2024-03-01,365,"Sudeste"
"Goiás","Arma de Fogo Apreendida",2019-01-01,492,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-02-01,514,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-03-01,574,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-04-01,567,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-05-01,489,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-06-01,443,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-07-01,445,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-08-01,514,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-09-01,484,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-10-01,488,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-11-01,450,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2019-12-01,436,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-01-01,434,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-02-01,441,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-03-01,514,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-04-01,575,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-05-01,548,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-06-01,454,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-07-01,516,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-08-01,461,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-09-01,489,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-10-01,564,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-11-01,553,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2020-12-01,441,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-01-01,489,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-02-01,411,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-03-01,396,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-04-01,478,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-05-01,475,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-06-01,422,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-07-01,387,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-08-01,488,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-09-01,533,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-10-01,424,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-11-01,469,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2021-12-01,399,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-01-01,407,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-02-01,399,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-03-01,469,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-04-01,388,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-05-01,452,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-06-01,383,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-07-01,381,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-08-01,450,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-09-01,412,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-10-01,413,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-11-01,403,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2022-12-01,393,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-01-01,413,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-02-01,342,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-03-01,436,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-04-01,354,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-05-01,385,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-06-01,433,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-07-01,311,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-08-01,359,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-09-01,399,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-10-01,388,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-11-01,332,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2023-12-01,301,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2024-01-01,347,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2024-02-01,376,"Centro-Oeste"
"Goiás","Arma de Fogo Apreendida",2024-03-01,367,"Centro-Oeste"
"Maranhão","Arma de Fogo Apreendida",2019-01-01,284,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-02-01,216,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-03-01,222,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-04-01,195,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-05-01,232,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-06-01,207,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-07-01,256,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-08-01,241,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-09-01,211,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-10-01,203,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-11-01,199,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2019-12-01,145,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-01-01,134,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-02-01,139,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-03-01,138,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-04-01,218,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-05-01,173,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-06-01,181,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-07-01,135,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-08-01,149,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-09-01,171,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-10-01,191,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-11-01,202,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2020-12-01,184,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-01-01,73,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-02-01,39,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-03-01,51,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-04-01,64,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-05-01,55,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-06-01,62,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-07-01,47,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-08-01,67,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-09-01,52,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-10-01,68,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-11-01,48,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2021-12-01,60,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-01-01,52,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-02-01,57,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-03-01,56,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-04-01,55,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-05-01,46,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-06-01,58,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-07-01,52,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-08-01,44,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-09-01,58,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-10-01,46,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-11-01,47,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2022-12-01,32,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-01-01,42,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-02-01,39,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-03-01,51,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-04-01,47,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-05-01,45,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-06-01,68,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-07-01,67,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-08-01,60,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-09-01,59,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-10-01,53,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-11-01,49,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2023-12-01,43,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2024-01-01,202,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2024-02-01,183,"Nordeste"
"Maranhão","Arma de Fogo Apreendida",2024-03-01,147,"Nordeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-01-01,1864,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-02-01,2067,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-03-01,2316,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-04-01,2306,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-05-01,2106,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-06-01,1969,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-07-01,1877,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-08-01,1886,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-09-01,2020,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-10-01,1982,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-11-01,2019,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2019-12-01,1868,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-01-01,1998,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-02-01,2350,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-03-01,2354,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-04-01,2807,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-05-01,2693,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-06-01,2614,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-07-01,2381,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-08-01,2375,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-09-01,2080,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-10-01,2073,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-11-01,1616,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2020-12-01,1660,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-01-01,2335,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-02-01,2371,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-03-01,2334,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-04-01,2280,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-05-01,1976,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-06-01,2012,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-07-01,1783,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-08-01,1889,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-09-01,1853,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-10-01,1430,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-11-01,1436,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2021-12-01,1262,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-01-01,1359,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-02-01,1291,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-03-01,977,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-04-01,1527,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-05-01,1578,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-06-01,1528,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-07-01,1413,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-08-01,1482,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-09-01,1347,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-10-01,1253,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-11-01,1102,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2022-12-01,1144,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-01-01,1419,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-02-01,1479,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-03-01,1649,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-04-01,1466,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-05-01,1361,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-06-01,1308,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-07-01,1298,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-08-01,1256,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-09-01,1152,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-10-01,1180,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-11-01,1195,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2023-12-01,1039,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2024-01-01,1246,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2024-02-01,1285,"Sudeste"
"Minas Gerais","Arma de Fogo Apreendida",2024-03-01,1278,"Sudeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-01-01,137,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-02-01,142,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-03-01,156,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-04-01,161,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-05-01,177,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-06-01,130,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-07-01,121,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-08-01,160,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-09-01,139,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-10-01,114,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-11-01,145,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2019-12-01,153,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-01-01,126,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-02-01,116,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-03-01,113,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-04-01,137,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-05-01,134,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-06-01,124,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-07-01,95,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-08-01,107,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-09-01,123,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-10-01,124,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-11-01,118,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2020-12-01,104,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-01-01,91,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-02-01,115,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-03-01,98,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-04-01,97,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-05-01,132,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-06-01,138,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-07-01,128,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-08-01,121,"Centro-Oeste"
"Mato Grosso do Sul","Arma de Fogo Apreendida",2021-09-01,126,"Centro-Oeste"
