"Estado","Variável","Mês","Valor","Região"
"Ceará","Roubo a instituição financeira",2019-05-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-06-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-07-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-08-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-09-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-10-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-11-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2019-12-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-01-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-02-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-03-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-04-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-05-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-06-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-07-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-08-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-09-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-10-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-11-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2020-12-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-01-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-02-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-03-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-04-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-05-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-06-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-07-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-08-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-09-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-10-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-11-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2021-12-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-01-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-02-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-03-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-04-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-05-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-06-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-07-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-08-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-09-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-10-01,2,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-11-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2022-12-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-01-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-02-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-03-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-04-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-05-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-06-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-07-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-08-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-09-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-10-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-11-01,1,"Nordeste"
"Ceará","Roubo a instituição financeira",2023-12-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2024-01-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2024-02-01,0,"Nordeste"
"Ceará","Roubo a instituição financeira",2024-03-01,0,"Nordeste"
"Ceará","Roubo de carga",2019-01-01,9,"Nordeste"
"Ceará","Roubo de carga",2019-02-01,10,"Nordeste"
"Ceará","Roubo de carga",2019-03-01,5,"Nordeste"
"Ceará","Roubo de carga",2019-04-01,11,"Nordeste"
"Ceará","Roubo de carga",2019-05-01,12,"Nordeste"
"Ceará","Roubo de carga",2019-06-01,6,"Nordeste"
"Ceará","Roubo de carga",2019-07-01,9,"Nordeste"
"Ceará","Roubo de carga",2019-08-01,5,"Nordeste"
"Ceará","Roubo de carga",2019-09-01,8,"Nordeste"
"Ceará","Roubo de carga",2019-10-01,5,"Nordeste"
"Ceará","Roubo de carga",2019-11-01,7,"Nordeste"
"Ceará","Roubo de carga",2019-12-01,3,"Nordeste"
"Ceará","Roubo de carga",2020-01-01,6,"Nordeste"
"Ceará","Roubo de carga",2020-02-01,5,"Nordeste"
"Ceará","Roubo de carga",2020-03-01,6,"Nordeste"
"Ceará","Roubo de carga",2020-04-01,3,"Nordeste"
"Ceará","Roubo de carga",2020-05-01,5,"Nordeste"
"Ceará","Roubo de carga",2020-06-01,2,"Nordeste"
"Ceará","Roubo de carga",2020-07-01,7,"Nordeste"
"Ceará","Roubo de carga",2020-08-01,6,"Nordeste"
"Ceará","Roubo de carga",2020-09-01,4,"Nordeste"
"Ceará","Roubo de carga",2020-10-01,9,"Nordeste"
"Ceará","Roubo de carga",2020-11-01,7,"Nordeste"
"Ceará","Roubo de carga",2020-12-01,3,"Nordeste"
"Ceará","Roubo de carga",2021-01-01,1,"Nordeste"
"Ceará","Roubo de carga",2021-02-01,3,"Nordeste"
"Ceará","Roubo de carga",2021-03-01,7,"Nordeste"
"Ceará","Roubo de carga",2021-04-01,2,"Nordeste"
"Ceará","Roubo de carga",2021-05-01,8,"Nordeste"
"Ceará","Roubo de carga",2021-06-01,3,"Nordeste"
"Ceará","Roubo de carga",2021-07-01,1,"Nordeste"
"Ceará","Roubo de carga",2021-08-01,1,"Nordeste"
"Ceará","Roubo de carga",2021-09-01,3,"Nordeste"
"Ceará","Roubo de carga",2021-10-01,6,"Nordeste"
"Ceará","Roubo de carga",2021-11-01,6,"Nordeste"
"Ceará","Roubo de carga",2021-12-01,4,"Nordeste"
"Ceará","Roubo de carga",2022-01-01,4,"Nordeste"
"Ceará","Roubo de carga",2022-02-01,4,"Nordeste"
"Ceará","Roubo de carga",2022-03-01,3,"Nordeste"
"Ceará","Roubo de carga",2022-04-01,2,"Nordeste"
"Ceará","Roubo de carga",2022-05-01,5,"Nordeste"
"Ceará","Roubo de carga",2022-06-01,8,"Nordeste"
"Ceará","Roubo de carga",2022-07-01,6,"Nordeste"
"Ceará","Roubo de carga",2022-08-01,8,"Nordeste"
"Ceará","Roubo de carga",2022-09-01,11,"Nordeste"
"Ceará","Roubo de carga",2022-10-01,0,"Nordeste"
"Ceará","Roubo de carga",2022-11-01,8,"Nordeste"
"Ceará","Roubo de carga",2022-12-01,11,"Nordeste"
"Ceará","Roubo de carga",2023-01-01,5,"Nordeste"
"Ceará","Roubo de carga",2023-02-01,8,"Nordeste"
"Ceará","Roubo de carga",2023-03-01,10,"Nordeste"
"Ceará","Roubo de carga",2023-04-01,10,"Nordeste"
"Ceará","Roubo de carga",2023-05-01,18,"Nordeste"
"Ceará","Roubo de carga",2023-06-01,10,"Nordeste"
"Ceará","Roubo de carga",2023-07-01,5,"Nordeste"
"Ceará","Roubo de carga",2023-08-01,12,"Nordeste"
"Ceará","Roubo de carga",2023-09-01,9,"Nordeste"
"Ceará","Roubo de carga",2023-10-01,6,"Nordeste"
"Ceará","Roubo de carga",2023-11-01,9,"Nordeste"
"Ceará","Roubo de carga",2023-12-01,5,"Nordeste"
"Ceará","Roubo de carga",2024-01-01,3,"Nordeste"
"Ceará","Roubo de carga",2024-02-01,4,"Nordeste"
"Ceará","Roubo de carga",2024-03-01,4,"Nordeste"
"Ceará","Roubo de veículo",2019-01-01,407,"Nordeste"
"Ceará","Roubo de veículo",2019-02-01,405,"Nordeste"
"Ceará","Roubo de veículo",2019-03-01,472,"Nordeste"
"Ceará","Roubo de veículo",2019-04-01,442,"Nordeste"
"Ceará","Roubo de veículo",2019-05-01,429,"Nordeste"
"Ceará","Roubo de veículo",2019-06-01,454,"Nordeste"
"Ceará","Roubo de veículo",2019-07-01,401,"Nordeste"
"Ceará","Roubo de veículo",2019-08-01,417,"Nordeste"
"Ceará","Roubo de veículo",2019-09-01,356,"Nordeste"
"Ceará","Roubo de veículo",2019-10-01,469,"Nordeste"
"Ceará","Roubo de veículo",2019-11-01,444,"Nordeste"
"Ceará","Roubo de veículo",2019-12-01,432,"Nordeste"
"Ceará","Roubo de veículo",2020-01-01,539,"Nordeste"
"Ceará","Roubo de veículo",2020-02-01,1183,"Nordeste"
"Ceará","Roubo de veículo",2020-03-01,1080,"Nordeste"
"Ceará","Roubo de veículo",2020-04-01,1008,"Nordeste"
"Ceará","Roubo de veículo",2020-05-01,797,"Nordeste"
"Ceará","Roubo de veículo",2020-06-01,594,"Nordeste"
"Ceará","Roubo de veículo",2020-07-01,586,"Nordeste"
"Ceará","Roubo de veículo",2020-08-01,512,"Nordeste"
"Ceará","Roubo de veículo",2020-09-01,478,"Nordeste"
"Ceará","Roubo de veículo",2020-10-01,557,"Nordeste"
"Ceará","Roubo de veículo",2020-11-01,612,"Nordeste"
"Ceará","Roubo de veículo",2020-12-01,663,"Nordeste"
"Ceará","Roubo de veículo",2021-01-01,690,"Nordeste"
"Ceará","Roubo de veículo",2021-02-01,638,"Nordeste"
"Ceará","Roubo de veículo",2021-03-01,730,"Nordeste"
"Ceará","Roubo de veículo",2021-04-01,696,"Nordeste"
"Ceará","Roubo de veículo",2021-05-01,725,"Nordeste"
"Ceará","Roubo de veículo",2021-06-01,673,"Nordeste"
"Ceará","Roubo de veículo",2021-07-01,625,"Nordeste"
"Ceará","Roubo de veículo",2021-08-01,606,"Nordeste"
"Ceará","Roubo de veículo",2021-09-01,607,"Nordeste"
"Ceará","Roubo de veículo",2021-10-01,603,"Nordeste"
"Ceará","Roubo de veículo",2021-11-01,586,"Nordeste"
"Ceará","Roubo de veículo",2021-12-01,626,"Nordeste"
"Ceará","Roubo de veículo",2022-01-01,666,"Nordeste"
"Ceará","Roubo de veículo",2022-02-01,583,"Nordeste"
"Ceará","Roubo de veículo",2022-03-01,629,"Nordeste"
"Ceará","Roubo de veículo",2022-04-01,660,"Nordeste"
"Ceará","Roubo de veículo",2022-05-01,626,"Nordeste"
"Ceará","Roubo de veículo",2022-06-01,576,"Nordeste"
"Ceará","Roubo de veículo",2022-07-01,618,"Nordeste"
"Ceará","Roubo de veículo",2022-08-01,626,"Nordeste"
"Ceará","Roubo de veículo",2022-09-01,669,"Nordeste"
"Ceará","Roubo de veículo",2022-10-01,612,"Nordeste"
"Ceará","Roubo de veículo",2022-11-01,705,"Nordeste"
"Ceará","Roubo de veículo",2022-12-01,727,"Nordeste"
"Ceará","Roubo de veículo",2023-01-01,634,"Nordeste"
"Ceará","Roubo de veículo",2023-02-01,656,"Nordeste"
"Ceará","Roubo de veículo",2023-03-01,707,"Nordeste"
"Ceará","Roubo de veículo",2023-04-01,570,"Nordeste"
"Ceará","Roubo de veículo",2023-05-01,639,"Nordeste"
"Ceará","Roubo de veículo",2023-06-01,583,"Nordeste"
"Ceará","Roubo de veículo",2023-07-01,637,"Nordeste"
"Ceará","Roubo de veículo",2023-08-01,712,"Nordeste"
"Ceará","Roubo de veículo",2023-09-01,729,"Nordeste"
"Ceará","Roubo de veículo",2023-10-01,683,"Nordeste"
"Ceará","Roubo de veículo",2023-11-01,625,"Nordeste"
"Ceará","Roubo de veículo",2023-12-01,619,"Nordeste"
"Ceará","Roubo de veículo",2024-01-01,596,"Nordeste"
"Ceará","Roubo de veículo",2024-02-01,523,"Nordeste"
"Ceará","Roubo de veículo",2024-03-01,681,"Nordeste"
"Ceará","Tráfico de drogas",2019-01-01,790,"Nordeste"
"Ceará","Tráfico de drogas",2019-02-01,572,"Nordeste"
"Ceará","Tráfico de drogas",2019-03-01,510,"Nordeste"
"Ceará","Tráfico de drogas",2019-04-01,592,"Nordeste"
"Ceará","Tráfico de drogas",2019-05-01,727,"Nordeste"
"Ceará","Tráfico de drogas",2019-06-01,550,"Nordeste"
"Ceará","Tráfico de drogas",2019-07-01,532,"Nordeste"
"Ceará","Tráfico de drogas",2019-08-01,532,"Nordeste"
"Ceará","Tráfico de drogas",2019-09-01,544,"Nordeste"
"Ceará","Tráfico de drogas",2019-10-01,535,"Nordeste"
"Ceará","Tráfico de drogas",2019-11-01,525,"Nordeste"
"Ceará","Tráfico de drogas",2019-12-01,598,"Nordeste"
"Ceará","Tráfico de drogas",2020-01-01,509,"Nordeste"
"Ceará","Tráfico de drogas",2020-02-01,261,"Nordeste"
"Ceará","Tráfico de drogas",2020-03-01,277,"Nordeste"
"Ceará","Tráfico de drogas",2020-04-01,276,"Nordeste"
"Ceará","Tráfico de drogas",2020-05-01,363,"Nordeste"
"Ceará","Tráfico de drogas",2020-06-01,538,"Nordeste"
"Ceará","Tráfico de drogas",2020-07-01,546,"Nordeste"
"Ceará","Tráfico de drogas",2020-08-01,545,"Nordeste"
"Ceará","Tráfico de drogas",2020-09-01,517,"Nordeste"
"Ceará","Tráfico de drogas",2020-10-01,493,"Nordeste"
"Ceará","Tráfico de drogas",2020-11-01,420,"Nordeste"
"Ceará","Tráfico de drogas",2020-12-01,514,"Nordeste"
"Ceará","Tráfico de drogas",2021-01-01,462,"Nordeste"
"Ceará","Tráfico de drogas",2021-02-01,437,"Nordeste"
"Ceará","Tráfico de drogas",2021-03-01,471,"Nordeste"
"Ceará","Tráfico de drogas",2021-04-01,471,"Nordeste"
"Ceará","Tráfico de drogas",2021-05-01,441,"Nordeste"
"Ceará","Tráfico de drogas",2021-06-01,396,"Nordeste"
"Ceará","Tráfico de drogas",2021-07-01,409,"Nordeste"
"Ceará","Tráfico de drogas",2021-08-01,351,"Nordeste"
"Ceará","Tráfico de drogas",2021-09-01,352,"Nordeste"
"Ceará","Tráfico de drogas",2021-10-01,372,"Nordeste"
"Ceará","Tráfico de drogas",2021-11-01,395,"Nordeste"
"Ceará","Tráfico de drogas",2021-12-01,407,"Nordeste"
"Ceará","Tráfico de drogas",2022-01-01,387,"Nordeste"
"Ceará","Tráfico de drogas",2022-02-01,421,"Nordeste"
"Ceará","Tráfico de drogas",2022-03-01,445,"Nordeste"
"Ceará","Tráfico de drogas",2022-04-01,368,"Nordeste"
"Ceará","Tráfico de drogas",2022-05-01,389,"Nordeste"
"Ceará","Tráfico de drogas",2022-06-01,391,"Nordeste"
"Ceará","Tráfico de drogas",2022-07-01,412,"Nordeste"
"Ceará","Tráfico de drogas",2022-08-01,428,"Nordeste"
"Ceará","Tráfico de drogas",2022-09-01,389,"Nordeste"
"Ceará","Tráfico de drogas",2022-10-01,374,"Nordeste"
"Ceará","Tráfico de drogas",2022-11-01,335,"Nordeste"
"Ceará","Tráfico de drogas",2022-12-01,425,"Nordeste"
"Ceará","Tráfico de drogas",2023-01-01,487,"Nordeste"
"Ceará","Tráfico de drogas",2023-02-01,411,"Nordeste"
"Ceará","Tráfico de drogas",2023-03-01,494,"Nordeste"
"Ceará","Tráfico de drogas",2023-04-01,475,"Nordeste"
"Ceará","Tráfico de drogas",2023-05-01,538,"Nordeste"
"Ceará","Tráfico de drogas",2023-06-01,493,"Nordeste"
"Ceará","Tráfico de drogas",2023-07-01,429,"Nordeste"
"Ceará","Tráfico de drogas",2023-08-01,416,"Nordeste"
"Ceará","Tráfico de drogas",2023-09-01,416,"Nordeste"
"Ceará","Tráfico de drogas",2023-10-01,460,"Nordeste"
"Ceará","Tráfico de drogas",2023-11-01,419,"Nordeste"
"Ceará","Tráfico de drogas",2023-12-01,454,"Nordeste"
"Ceará","Tráfico de drogas",2024-01-01,493,"Nordeste"
"Ceará","Tráfico de drogas",2024-02-01,438,"Nordeste"
"Ceará","Tráfico de drogas",2024-03-01,465,"Nordeste"
"Distrito Federal","Furto de veículo",2019-01-01,391,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-02-01,370,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-03-01,458,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-04-01,485,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-05-01,500,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-06-01,405,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-07-01,390,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-08-01,388,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-09-01,434,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-10-01,464,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-11-01,444,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2019-12-01,414,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-01-01,459,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-02-01,441,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-03-01,397,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-04-01,339,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-05-01,321,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-06-01,344,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-07-01,356,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-08-01,327,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-09-01,310,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-10-01,338,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-11-01,323,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2020-12-01,333,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-01-01,343,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-02-01,296,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-03-01,330,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-04-01,305,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-05-01,289,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-06-01,274,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-07-01,325,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-08-01,300,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-09-01,291,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-10-01,333,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-11-01,345,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2021-12-01,311,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-01-01,287,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-02-01,250,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-03-01,298,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-04-01,380,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-05-01,372,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-06-01,411,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-07-01,341,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-08-01,275,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-09-01,251,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-10-01,278,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-11-01,275,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2022-12-01,295,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-01-01,310,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-02-01,264,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-03-01,329,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-04-01,284,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-05-01,282,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-06-01,234,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-07-01,241,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-08-01,282,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-09-01,222,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-10-01,307,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-11-01,238,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2023-12-01,243,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2024-01-01,292,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2024-02-01,238,"Centro-Oeste"
"Distrito Federal","Furto de veículo",2024-03-01,255,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-01-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-02-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-03-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-04-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-05-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-06-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-07-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-08-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-09-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-10-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-11-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2019-12-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-01-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-02-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-03-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-04-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-05-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-06-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-07-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-08-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-09-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-10-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-11-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2020-12-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-01-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-02-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-03-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-04-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-05-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-06-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-07-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-08-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-09-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-10-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-11-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2021-12-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-01-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-02-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-03-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-04-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-05-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-06-01,1,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-07-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-08-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-09-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-10-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-11-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2022-12-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-01-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-02-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-03-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-04-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-05-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-06-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-07-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-08-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-09-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-10-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-11-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2023-12-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2024-01-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2024-02-01,0,"Centro-Oeste"
"Distrito Federal","Roubo a instituição financeira",2024-03-01,0,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-01-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-02-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-03-01,5,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-04-01,7,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-05-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-06-01,1,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-07-01,3,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-08-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-09-01,3,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-10-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-11-01,3,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2019-12-01,3,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-01-01,5,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-02-01,1,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-03-01,5,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-04-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-05-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-06-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-07-01,3,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-08-01,1,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-09-01,5,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-10-01,1,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-11-01,1,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2020-12-01,2,"Centro-Oeste"
"Distrito Federal","Roubo de carga",2021-01-01,1,"Centro-Oeste"
